study_id,site_id,core_id,species_code
CRMS_Database,NA,CRMS0672_1,Spartina patens
CRMS_Database,NA,CRMS0672_2,Spartina patens
CRMS_Database,NA,CRMS0672_3,Spartina patens
CRMS_Database,NA,CRMS0677_1,Mix
CRMS_Database,NA,CRMS0677_2,Mix
CRMS_Database,NA,CRMS0677_3,Mix
CRMS_Database,NA,CRMS0680_1,Mix
CRMS_Database,NA,CRMS0680_2,Mix
CRMS_Database,NA,CRMS0680_3,Mix
CRMS_Database,NA,CRMS0682_1,Spartina patens
CRMS_Database,NA,CRMS0682_2,Spartina patens
CRMS_Database,NA,CRMS0682_3,Spartina patens
CRMS_Database,NA,CRMS0683_1,Spartina patens
CRMS_Database,NA,CRMS0683_2,Spartina patens
CRMS_Database,NA,CRMS0683_3,Spartina patens
CRMS_Database,NA,CRMS0684_1,Spartina patens
CRMS_Database,NA,CRMS0684_2,Spartina patens
CRMS_Database,NA,CRMS0684_3,Spartina patens
CRMS_Database,NA,CRMS0685_1,Mix
CRMS_Database,NA,CRMS0685_2,Mix
CRMS_Database,NA,CRMS0685_3,Mix
CRMS_Database,NA,CRMS0687_1,Mix
CRMS_Database,NA,CRMS0687_2,Mix
CRMS_Database,NA,CRMS0687_3,Mix
CRMS_Database,NA,CRMS1205_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS1205_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS1205_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS1409_1,Panicum hemitomon
CRMS_Database,NA,CRMS1409_2,Panicum hemitomon
CRMS_Database,NA,CRMS1409_3,Panicum hemitomon
CRMS_Database,NA,CRMS1738_1,Spartina patens
CRMS_Database,NA,CRMS1738_2,Spartina patens
CRMS_Database,NA,CRMS1738_3,Spartina patens
CRMS_Database,NA,CRMS1743_1,Spartina patens
CRMS_Database,NA,CRMS1743_2,Spartina patens
CRMS_Database,NA,CRMS1743_3,Spartina patens
CRMS_Database,NA,CRMS1838_1,Mix
CRMS_Database,NA,CRMS1838_2,Mix
CRMS_Database,NA,CRMS1838_3,Mix
CRMS_Database,NA,CRMS1858_1,Mix
CRMS_Database,NA,CRMS1858_2,Mix
CRMS_Database,NA,CRMS1858_3,Mix
CRMS_Database,NA,CRMS2154_1,Spartina patens
CRMS_Database,NA,CRMS2154_2,Spartina patens
CRMS_Database,NA,CRMS2154_3,Spartina patens
CRMS_Database,NA,CRMS2156_1,Spartina patens
CRMS_Database,NA,CRMS2156_2,Spartina patens
CRMS_Database,NA,CRMS2156_3,Spartina patens
CRMS_Database,NA,CRMS2166_1,Spartina patens
CRMS_Database,NA,CRMS2166_2,Spartina patens
CRMS_Database,NA,CRMS2166_3,Spartina patens
CRMS_Database,NA,CRMS2189_1,Spartina patens
CRMS_Database,NA,CRMS2189_2,Spartina patens
CRMS_Database,NA,CRMS2189_3,Spartina patens
CRMS_Database,NA,CRMS2219_1,Spartina patens
CRMS_Database,NA,CRMS2219_2,Spartina patens
CRMS_Database,NA,CRMS2219_3,Spartina patens
CRMS_Database,NA,CRMS2334_1,Spartina patens
CRMS_Database,NA,CRMS2334_2,Spartina patens
CRMS_Database,NA,CRMS2334_3,Spartina patens
CRMS_Database,NA,CRMS2418_1,Spartina patens
CRMS_Database,NA,CRMS2418_2,Spartina patens
CRMS_Database,NA,CRMS2418_3,Spartina patens
CRMS_Database,NA,CRMS6301_1,Spartina patens
CRMS_Database,NA,CRMS6301_2,Spartina patens
CRMS_Database,NA,CRMS6301_3,Spartina patens
CRMS_Database,NA,CRMS0498_1,Spartina patens
CRMS_Database,NA,CRMS0498_2,Spartina patens
CRMS_Database,NA,CRMS0498_3,Spartina patens
CRMS_Database,NA,CRMS0499_1,Spartina patens
CRMS_Database,NA,CRMS0499_2,Spartina patens
CRMS_Database,NA,CRMS0499_3,Spartina patens
CRMS_Database,NA,CRMS0504_1,Spartina patens
CRMS_Database,NA,CRMS0504_2,Spartina patens
CRMS_Database,NA,CRMS0504_3,Spartina patens
CRMS_Database,NA,CRMS0511_1,Mix
CRMS_Database,NA,CRMS0511_2,Mix
CRMS_Database,NA,CRMS0511_3,Mix
CRMS_Database,NA,CRMS0514_1,Spartina patens
CRMS_Database,NA,CRMS0514_2,Spartina patens
CRMS_Database,NA,CRMS0514_3,Spartina patens
CRMS_Database,NA,CRMS0520_1,Spartina patens
CRMS_Database,NA,CRMS0520_2,Spartina patens
CRMS_Database,NA,CRMS0520_3,Spartina patens
CRMS_Database,NA,CRMS0522_1,Spartina patens
CRMS_Database,NA,CRMS0522_2,Spartina patens
CRMS_Database,NA,CRMS0522_3,Spartina patens
CRMS_Database,NA,CRMS0523_1,Spartina patens
CRMS_Database,NA,CRMS0523_2,Spartina patens
CRMS_Database,NA,CRMS0523_3,Spartina patens
CRMS_Database,NA,CRMS0524_1,Spartina patens
CRMS_Database,NA,CRMS0524_2,Spartina patens
CRMS_Database,NA,CRMS0524_3,Spartina patens
CRMS_Database,NA,CRMS0529_1,Spartina patens
CRMS_Database,NA,CRMS0529_2,Spartina patens
CRMS_Database,NA,CRMS0529_3,Spartina patens
CRMS_Database,NA,CRMS0530_1,Spartina patens
CRMS_Database,NA,CRMS0530_2,Spartina patens
CRMS_Database,NA,CRMS0530_3,Spartina patens
CRMS_Database,NA,CRMS0531_1,Spartina patens
CRMS_Database,NA,CRMS0531_2,Spartina patens
CRMS_Database,NA,CRMS0531_3,Spartina patens
CRMS_Database,NA,CRMS0532_1,Spartina patens
CRMS_Database,NA,CRMS0532_2,Spartina patens
CRMS_Database,NA,CRMS0532_3,Spartina patens
CRMS_Database,NA,CRMS0549_1,Spartina patens
CRMS_Database,NA,CRMS0549_2,Spartina patens
CRMS_Database,NA,CRMS0549_3,Spartina patens
CRMS_Database,NA,CRMS0220_1,Spartina patens
CRMS_Database,NA,CRMS0220_2,Spartina patens
CRMS_Database,NA,CRMS0220_3,Spartina patens
CRMS_Database,NA,CRMS0225_1,Spartina patens
CRMS_Database,NA,CRMS0225_2,Spartina patens
CRMS_Database,NA,CRMS0225_3,Spartina patens
CRMS_Database,NA,CRMS0232_1,Spartina alterniflora
CRMS_Database,NA,CRMS0232_2,Spartina alterniflora
CRMS_Database,NA,CRMS0232_3,Spartina alterniflora
CRMS_Database,NA,CRMS0248_1,Spartina patens
CRMS_Database,NA,CRMS0248_2,Spartina patens
CRMS_Database,NA,CRMS0248_3,Spartina patens
CRMS_Database,NA,CRMS0251_1,Spartina patens
CRMS_Database,NA,CRMS0251_2,Spartina patens
CRMS_Database,NA,CRMS0251_3,Spartina patens
CRMS_Database,NA,CRMS0253_1,Spartina patens
CRMS_Database,NA,CRMS0253_2,Spartina patens
CRMS_Database,NA,CRMS0253_3,Spartina patens
CRMS_Database,NA,CRMS0261_1,Spartina patens
CRMS_Database,NA,CRMS0261_2,Spartina patens
CRMS_Database,NA,CRMS0261_3,Spartina patens
CRMS_Database,NA,CRMS3565_1,Spartina patens
CRMS_Database,NA,CRMS3565_2,Spartina patens
CRMS_Database,NA,CRMS3565_3,Spartina patens
CRMS_Database,NA,CRMS3985_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS3985_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS3985_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS4103_1,Eleocharis palustris
CRMS_Database,NA,CRMS4103_2,Eleocharis palustris
CRMS_Database,NA,CRMS4103_3,Eleocharis palustris
CRMS_Database,NA,CRMS4218_1,Spartina patens
CRMS_Database,NA,CRMS4218_2,Spartina patens
CRMS_Database,NA,CRMS4218_3,Spartina patens
CRMS_Database,NA,CRMS4245_1,Spartina patens
CRMS_Database,NA,CRMS4245_2,Spartina patens
CRMS_Database,NA,CRMS4245_3,Spartina patens
CRMS_Database,NA,CRMS4690_1,Spartina patens
CRMS_Database,NA,CRMS4690_2,Spartina patens
CRMS_Database,NA,CRMS4690_3,Spartina patens
CRMS_Database,NA,CRMS0164_1,Spartina alterniflora
CRMS_Database,NA,CRMS0164_2,Spartina alterniflora
CRMS_Database,NA,CRMS0164_3,Spartina alterniflora
CRMS_Database,NA,CRMS0175_1,Spartina alterniflora
CRMS_Database,NA,CRMS0175_2,Spartina alterniflora
CRMS_Database,NA,CRMS0175_3,Spartina alterniflora
CRMS_Database,NA,CRMS0178_1,Spartina alterniflora
CRMS_Database,NA,CRMS0178_2,Spartina alterniflora
CRMS_Database,NA,CRMS0178_3,Spartina alterniflora
CRMS_Database,NA,CRMS0190_1,Eleocharis palustris
CRMS_Database,NA,CRMS0190_2,Eleocharis palustris
CRMS_Database,NA,CRMS0190_3,Eleocharis palustris
CRMS_Database,NA,CRMS0292_1,Spartina alterniflora
CRMS_Database,NA,CRMS0292_2,Spartina alterniflora
CRMS_Database,NA,CRMS0292_3,Spartina alterniflora
CRMS_Database,NA,CRMS0310_1,Spartina alterniflora
CRMS_Database,NA,CRMS0310_2,Spartina alterniflora
CRMS_Database,NA,CRMS0310_3,Spartina alterniflora
CRMS_Database,NA,CRMS0312_1,Eleocharis palustris
CRMS_Database,NA,CRMS0312_2,Eleocharis palustris
CRMS_Database,NA,CRMS0312_3,Eleocharis palustris
CRMS_Database,NA,CRMS0318_1,Spartina alterniflora
CRMS_Database,NA,CRMS0318_2,Spartina alterniflora
CRMS_Database,NA,CRMS0318_3,Spartina alterniflora
CRMS_Database,NA,CRMS0319_1,Spartina alterniflora
CRMS_Database,NA,CRMS0319_2,Spartina alterniflora
CRMS_Database,NA,CRMS0319_3,Spartina alterniflora
CRMS_Database,NA,CRMS0335_1,Spartina alterniflora
CRMS_Database,NA,CRMS0335_2,Spartina alterniflora
CRMS_Database,NA,CRMS0335_3,Spartina alterniflora
CRMS_Database,NA,CRMS0337_1,Spartina alterniflora
CRMS_Database,NA,CRMS0337_2,Spartina alterniflora
CRMS_Database,NA,CRMS0337_3,Spartina alterniflora
CRMS_Database,NA,CRMS0386_1,Spartina patens
CRMS_Database,NA,CRMS0386_2,Spartina patens
CRMS_Database,NA,CRMS0386_3,Spartina patens
CRMS_Database,NA,CRMS0387_1,Spartina patens
CRMS_Database,NA,CRMS0387_2,Spartina patens
CRMS_Database,NA,CRMS0387_3,Spartina patens
CRMS_Database,NA,CRMS0397_1,Spartina patens
CRMS_Database,NA,CRMS0397_2,Spartina patens
CRMS_Database,NA,CRMS0397_3,Spartina patens
CRMS_Database,NA,CRMS0400_1,Eleocharis palustris
CRMS_Database,NA,CRMS0400_2,Eleocharis palustris
CRMS_Database,NA,CRMS0400_3,Eleocharis palustris
CRMS_Database,NA,CRMS0416_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS0416_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS0416_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS0978_1,Spartina alterniflora
CRMS_Database,NA,CRMS0978_2,Spartina alterniflora
CRMS_Database,NA,CRMS0978_3,Spartina alterniflora
CRMS_Database,NA,CRMS2825_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS2825_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS2825_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS6303_1,Spartina patens
CRMS_Database,NA,CRMS6303_2,Spartina patens
CRMS_Database,NA,CRMS6303_3,Spartina patens
CRMS_Database,NA,CRMS0002_1,Spartina patens
CRMS_Database,NA,CRMS0002_2,Spartina patens
CRMS_Database,NA,CRMS0002_3,Spartina patens
CRMS_Database,NA,CRMS3626_1,Spartina patens
CRMS_Database,NA,CRMS3626_2,Spartina patens
CRMS_Database,NA,CRMS3626_3,Spartina patens
CRMS_Database,NA,CRMS3650_1,Spartina patens
CRMS_Database,NA,CRMS3650_2,Spartina patens
CRMS_Database,NA,CRMS3650_3,Spartina patens
CRMS_Database,NA,CRMS3784_1,Spartina patens
CRMS_Database,NA,CRMS3784_2,Spartina patens
CRMS_Database,NA,CRMS3784_3,Spartina patens
CRMS_Database,NA,CRMS4107_1,Eleocharis palustris
CRMS_Database,NA,CRMS4107_2,Eleocharis palustris
CRMS_Database,NA,CRMS4107_3,Eleocharis palustris
CRMS_Database,NA,CRMS0114_1,Spartina patens
CRMS_Database,NA,CRMS0114_2,Spartina patens
CRMS_Database,NA,CRMS0114_3,Spartina patens
CRMS_Database,NA,CRMS0115_1,Spartina patens
CRMS_Database,NA,CRMS0115_2,Spartina patens
CRMS_Database,NA,CRMS0115_3,Spartina patens
CRMS_Database,NA,CRMS0117_1,Spartina patens
CRMS_Database,NA,CRMS0117_2,Spartina patens
CRMS_Database,NA,CRMS0117_3,Spartina patens
CRMS_Database,NA,CRMS0118_1,Spartina patens
CRMS_Database,NA,CRMS0118_2,Spartina patens
CRMS_Database,NA,CRMS0118_3,Spartina patens
CRMS_Database,NA,CRMS0119_1,Spartina patens
CRMS_Database,NA,CRMS0119_2,Spartina patens
CRMS_Database,NA,CRMS0119_3,Spartina patens
CRMS_Database,NA,CRMS0121_1,Spartina patens
CRMS_Database,NA,CRMS0121_2,Spartina patens
CRMS_Database,NA,CRMS0121_3,Spartina patens
CRMS_Database,NA,CRMS0125_1,Spartina patens
CRMS_Database,NA,CRMS0125_2,Spartina patens
CRMS_Database,NA,CRMS0125_3,Spartina patens
CRMS_Database,NA,CRMS0128_1,Spartina patens
CRMS_Database,NA,CRMS0128_2,Spartina patens
CRMS_Database,NA,CRMS0128_3,Spartina patens
CRMS_Database,NA,CRMS0129_1,Spartina alterniflora
CRMS_Database,NA,CRMS0129_2,Spartina alterniflora
CRMS_Database,NA,CRMS0129_3,Spartina alterniflora
CRMS_Database,NA,CRMS0131_1,Spartina patens
CRMS_Database,NA,CRMS0131_2,Spartina patens
CRMS_Database,NA,CRMS0131_3,Spartina patens
CRMS_Database,NA,CRMS0132_1,Spartina patens
CRMS_Database,NA,CRMS0132_2,Spartina patens
CRMS_Database,NA,CRMS0132_3,Spartina patens
CRMS_Database,NA,CRMS0135_1,Spartina patens
CRMS_Database,NA,CRMS0135_2,Spartina patens
CRMS_Database,NA,CRMS0135_3,Spartina patens
CRMS_Database,NA,CRMS0136_1,Spartina patens
CRMS_Database,NA,CRMS0136_2,Spartina patens
CRMS_Database,NA,CRMS0136_3,Spartina patens
CRMS_Database,NA,CRMS0139_1,Spartina alterniflora
CRMS_Database,NA,CRMS0139_2,Spartina alterniflora
CRMS_Database,NA,CRMS0139_3,Spartina alterniflora
CRMS_Database,NA,CRMS0146_1,Spartina patens
CRMS_Database,NA,CRMS0146_2,Spartina patens
CRMS_Database,NA,CRMS0146_3,Spartina patens
CRMS_Database,NA,CRMS0147_1,Mix
CRMS_Database,NA,CRMS0147_2,Mix
CRMS_Database,NA,CRMS0147_3,Mix
CRMS_Database,NA,CRMS0148_1,Spartina patens
CRMS_Database,NA,CRMS0148_2,Spartina patens
CRMS_Database,NA,CRMS0148_3,Spartina patens
CRMS_Database,NA,CRMS0154_1,Mix
CRMS_Database,NA,CRMS0154_2,Mix
CRMS_Database,NA,CRMS0154_3,Mix
CRMS_Database,NA,CRMS0156_1,Mix
CRMS_Database,NA,CRMS0156_2,Mix
CRMS_Database,NA,CRMS0156_3,Mix
CRMS_Database,NA,CRMS0157_1,Phragmites australis
CRMS_Database,NA,CRMS0157_2,Phragmites australis
CRMS_Database,NA,CRMS0157_3,Phragmites australis
CRMS_Database,NA,CRMS0159_1,Phragmites australis
CRMS_Database,NA,CRMS0159_2,Phragmites australis
CRMS_Database,NA,CRMS0159_3,Phragmites australis
CRMS_Database,NA,CRMS0161_1,Phragmites australis
CRMS_Database,NA,CRMS0161_2,Phragmites australis
CRMS_Database,NA,CRMS0161_3,Phragmites australis
CRMS_Database,NA,CRMS0162_1,Phragmites australis
CRMS_Database,NA,CRMS0162_2,Phragmites australis
CRMS_Database,NA,CRMS0162_3,Phragmites australis
CRMS_Database,NA,CRMS0163_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS0163_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS0163_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS0171_1,Spartina alterniflora
CRMS_Database,NA,CRMS0171_2,Spartina alterniflora
CRMS_Database,NA,CRMS0171_3,Spartina alterniflora
CRMS_Database,NA,CRMS0172_1,Spartina alterniflora
CRMS_Database,NA,CRMS0172_2,Spartina alterniflora
CRMS_Database,NA,CRMS0172_3,Spartina alterniflora
CRMS_Database,NA,CRMS0173_1,Spartina alterniflora
CRMS_Database,NA,CRMS0173_2,Spartina alterniflora
CRMS_Database,NA,CRMS0173_3,Spartina alterniflora
CRMS_Database,NA,CRMS0174_1,Spartina alterniflora
CRMS_Database,NA,CRMS0174_2,Spartina alterniflora
CRMS_Database,NA,CRMS0174_3,Spartina alterniflora
CRMS_Database,NA,CRMS0176_1,Spartina alterniflora
CRMS_Database,NA,CRMS0176_2,Spartina alterniflora
CRMS_Database,NA,CRMS0176_3,Spartina alterniflora
CRMS_Database,NA,CRMS0179_1,Spartina alterniflora
CRMS_Database,NA,CRMS0179_2,Spartina alterniflora
CRMS_Database,NA,CRMS0179_3,Spartina alterniflora
CRMS_Database,NA,CRMS0181_1,Spartina alterniflora
CRMS_Database,NA,CRMS0181_2,Spartina alterniflora
CRMS_Database,NA,CRMS0181_3,Spartina alterniflora
CRMS_Database,NA,CRMS0209_1,Spartina patens
CRMS_Database,NA,CRMS0209_2,Spartina patens
CRMS_Database,NA,CRMS0209_3,Spartina patens
CRMS_Database,NA,CRMS0224_1,Spartina patens
CRMS_Database,NA,CRMS0224_2,Spartina patens
CRMS_Database,NA,CRMS0224_3,Spartina patens
CRMS_Database,NA,CRMS0226_1,Spartina patens
CRMS_Database,NA,CRMS0226_2,Spartina patens
CRMS_Database,NA,CRMS0226_3,Spartina patens
CRMS_Database,NA,CRMS0237_1,Spartina alterniflora
CRMS_Database,NA,CRMS0237_2,Spartina alterniflora
CRMS_Database,NA,CRMS0237_3,Spartina alterniflora
CRMS_Database,NA,CRMS0258_1,Spartina patens
CRMS_Database,NA,CRMS0258_2,Spartina patens
CRMS_Database,NA,CRMS0258_3,Spartina patens
CRMS_Database,NA,CRMS0260_1,Spartina patens
CRMS_Database,NA,CRMS0260_2,Spartina patens
CRMS_Database,NA,CRMS0260_3,Spartina patens
CRMS_Database,NA,CRMS0263_1,Spartina patens
CRMS_Database,NA,CRMS0263_2,Spartina patens
CRMS_Database,NA,CRMS0263_3,Spartina patens
CRMS_Database,NA,CRMS0272_1,Mix
CRMS_Database,NA,CRMS0272_2,Mix
CRMS_Database,NA,CRMS0272_3,Mix
CRMS_Database,NA,CRMS0276_1,Spartina patens
CRMS_Database,NA,CRMS0276_2,Spartina patens
CRMS_Database,NA,CRMS0276_3,Spartina patens
CRMS_Database,NA,CRMS0282_1,Spartina patens
CRMS_Database,NA,CRMS0282_2,Spartina patens
CRMS_Database,NA,CRMS0282_3,Spartina patens
CRMS_Database,NA,CRMS0287_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS0287_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS0287_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS2608_1,Mix
CRMS_Database,NA,CRMS2608_2,Mix
CRMS_Database,NA,CRMS2608_3,Mix
CRMS_Database,NA,CRMS2614_1,Mix
CRMS_Database,NA,CRMS2614_2,Mix
CRMS_Database,NA,CRMS2614_3,Mix
CRMS_Database,NA,CRMS2627_1,Mix
CRMS_Database,NA,CRMS2627_2,Mix
CRMS_Database,NA,CRMS2627_3,Mix
CRMS_Database,NA,CRMS2634_1,Mix
CRMS_Database,NA,CRMS2634_2,Mix
CRMS_Database,NA,CRMS2634_3,Mix
CRMS_Database,NA,CRMS3601_1,Spartina patens
CRMS_Database,NA,CRMS3601_2,Spartina patens
CRMS_Database,NA,CRMS3601_3,Spartina patens
CRMS_Database,NA,CRMS3617_1,Spartina patens
CRMS_Database,NA,CRMS3617_2,Spartina patens
CRMS_Database,NA,CRMS3617_3,Spartina patens
CRMS_Database,NA,CRMS3680_1,Spartina patens
CRMS_Database,NA,CRMS3680_2,Spartina patens
CRMS_Database,NA,CRMS3680_3,Spartina patens
CRMS_Database,NA,CRMS4448_1,Mix
CRMS_Database,NA,CRMS4448_2,Mix
CRMS_Database,NA,CRMS4448_3,Mix
CRMS_Database,NA,CRMS4529_1,Spartina alterniflora
CRMS_Database,NA,CRMS4529_2,Spartina alterniflora
CRMS_Database,NA,CRMS4529_3,Spartina alterniflora
CRMS_Database,NA,CRMS4626_1,Spartina alterniflora
CRMS_Database,NA,CRMS4626_2,Spartina alterniflora
CRMS_Database,NA,CRMS4626_3,Spartina alterniflora
CRMS_Database,NA,CRMS0003_1,Spartina alterniflora
CRMS_Database,NA,CRMS0003_2,Spartina alterniflora
CRMS_Database,NA,CRMS0003_3,Spartina alterniflora
CRMS_Database,NA,CRMS0108_1,Spartina alterniflora
CRMS_Database,NA,CRMS0108_2,Spartina alterniflora
CRMS_Database,NA,CRMS0108_3,Spartina alterniflora
CRMS_Database,NA,CRMS0120_1,Spartina patens
CRMS_Database,NA,CRMS0120_2,Spartina patens
CRMS_Database,NA,CRMS0120_3,Spartina patens
CRMS_Database,NA,CRMS1024_1,Spartina alterniflora
CRMS_Database,NA,CRMS1024_2,Spartina alterniflora
CRMS_Database,NA,CRMS1024_3,Spartina alterniflora
CRMS_Database,NA,CRMS1069_1,Spartina alterniflora
CRMS_Database,NA,CRMS1069_2,Spartina alterniflora
CRMS_Database,NA,CRMS1069_3,Spartina alterniflora
CRMS_Database,NA,CRMS3639_1,Spartina patens
CRMS_Database,NA,CRMS3639_2,Spartina patens
CRMS_Database,NA,CRMS3639_3,Spartina patens
CRMS_Database,NA,CRMS3641_1,Spartina patens
CRMS_Database,NA,CRMS3641_2,Spartina patens
CRMS_Database,NA,CRMS3641_3,Spartina patens
CRMS_Database,NA,CRMS3800_1,Spartina patens
CRMS_Database,NA,CRMS3800_2,Spartina patens
CRMS_Database,NA,CRMS3800_3,Spartina patens
CRMS_Database,NA,CRMS4355_1,Spartina patens
CRMS_Database,NA,CRMS4355_2,Spartina patens
CRMS_Database,NA,CRMS4355_3,Spartina patens
CRMS_Database,NA,CRMS4548_1,Spartina alterniflora
CRMS_Database,NA,CRMS4548_2,Spartina alterniflora
CRMS_Database,NA,CRMS4548_3,Spartina alterniflora
CRMS_Database,NA,CRMS4551_1,Spartina alterniflora
CRMS_Database,NA,CRMS4551_2,Spartina alterniflora
CRMS_Database,NA,CRMS4551_3,Spartina alterniflora
CRMS_Database,NA,CRMS4557_1,Spartina alterniflora
CRMS_Database,NA,CRMS4557_2,Spartina alterniflora
CRMS_Database,NA,CRMS4557_3,Spartina alterniflora
CRMS_Database,NA,CRMS4572_1,Spartina alterniflora
CRMS_Database,NA,CRMS4572_2,Spartina alterniflora
CRMS_Database,NA,CRMS4572_3,Spartina alterniflora
CRMS_Database,NA,CRMS4596_1,Spartina alterniflora
CRMS_Database,NA,CRMS4596_2,Spartina alterniflora
CRMS_Database,NA,CRMS4596_3,Spartina alterniflora
CRMS_Database,NA,CRMS2830_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS2830_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS2830_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS6299_1,Spartina patens
CRMS_Database,NA,CRMS6299_2,Spartina patens
CRMS_Database,NA,CRMS6299_3,Spartina patens
CRMS_Database,NA,CRMS0033_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS0033_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS0033_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS0461_1,Mix
CRMS_Database,NA,CRMS0461_2,Mix
CRMS_Database,NA,CRMS0461_3,Mix
CRMS_Database,NA,CRMS0463_1,Mix
CRMS_Database,NA,CRMS0463_2,Mix
CRMS_Database,NA,CRMS0463_3,Mix
CRMS_Database,NA,CRMS0464_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS0464_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS0464_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS0465_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS0465_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS0465_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS0479_1,Mix
CRMS_Database,NA,CRMS0479_2,Mix
CRMS_Database,NA,CRMS0479_3,Mix
CRMS_Database,NA,CRMS0482_1,Eleocharis palustris
CRMS_Database,NA,CRMS0482_2,Eleocharis palustris
CRMS_Database,NA,CRMS0482_3,Eleocharis palustris
CRMS_Database,NA,CRMS0488_1,Eleocharis palustris
CRMS_Database,NA,CRMS0488_2,Eleocharis palustris
CRMS_Database,NA,CRMS0488_3,Eleocharis palustris
CRMS_Database,NA,CRMS0489_1,Eleocharis palustris
CRMS_Database,NA,CRMS0489_2,Eleocharis palustris
CRMS_Database,NA,CRMS0489_3,Eleocharis palustris
CRMS_Database,NA,CRMS0490_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS0490_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS0490_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS0493_1,Spartina patens
CRMS_Database,NA,CRMS0493_2,Spartina patens
CRMS_Database,NA,CRMS0493_3,Spartina patens
CRMS_Database,NA,CRMS0494_1,Spartina patens
CRMS_Database,NA,CRMS0494_2,Spartina patens
CRMS_Database,NA,CRMS0494_3,Spartina patens
CRMS_Database,NA,CRMS0496_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS0496_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS0496_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS0517_1,Spartina patens
CRMS_Database,NA,CRMS0517_2,Spartina patens
CRMS_Database,NA,CRMS0517_3,Spartina patens
CRMS_Database,NA,CRMS0527_1,Spartina patens
CRMS_Database,NA,CRMS0527_2,Spartina patens
CRMS_Database,NA,CRMS0527_3,Spartina patens
CRMS_Database,NA,CRMS0543_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS0543_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS0543_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS0544_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS0544_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS0544_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS0545_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS0545_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS0545_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS0550_1,Sagittaria lancifolia
CRMS_Database,NA,CRMS0550_2,Sagittaria lancifolia
CRMS_Database,NA,CRMS0550_3,Sagittaria lancifolia
CRMS_Database,NA,CRMS0551_1,Eleocharis palustris
CRMS_Database,NA,CRMS0551_2,Eleocharis palustris
CRMS_Database,NA,CRMS0551_3,Eleocharis palustris
CRMS_Database,NA,CRMS2568_1,Mix
CRMS_Database,NA,CRMS2568_2,Mix
CRMS_Database,NA,CRMS2568_3,Mix
CRMS_Database,NA,CRMS4014_1,Eleocharis palustris
CRMS_Database,NA,CRMS4014_2,Eleocharis palustris
CRMS_Database,NA,CRMS4014_3,Eleocharis palustris
CRMS_Database,NA,CRMS4016_1,Eleocharis palustris
CRMS_Database,NA,CRMS4016_2,Eleocharis palustris
CRMS_Database,NA,CRMS4016_3,Eleocharis palustris
CRMS_Database,NA,CRMS4779_1,Swamp
CRMS_Database,NA,CRMS4779_2,Swamp
CRMS_Database,NA,CRMS4779_3,Swamp
CRMS_Database,NA,CRMS4782_1,Swamp
CRMS_Database,NA,CRMS4782_2,Swamp
CRMS_Database,NA,CRMS4782_3,Swamp
CRMS_Database,NA,CRMS4808_1,Swamp
CRMS_Database,NA,CRMS4808_2,Swamp
CRMS_Database,NA,CRMS4808_3,Swamp
